customerID,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bin
8109-yuohe,0.37661691542288556,0.10710246942072468,0,1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,1
5840-nvdcg,0.49751243781094523,0.12647703669513038,0,0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,1
8092-nltgf,0.06467661691542287,0.20295407339026078,0,1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,5
5928-qldhb,0.5771144278606964,0.07685783521809371,0,1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,0
9840-efjqb,0.5582089552238805,0.006410108469882298,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,0
0696-uktox,0.35721393034825866,0.14927879067620586,0,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,1
4801-kfykl,0.011940298507462671,0.016201246249711514,0,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,0
3472-oaoor,0.16616915422885575,0.06824371105469652,0,1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,1
6135-ozqva,0.3522388059701492,0.04448996076621279,0,0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,0
8062-ybdoe,0.5114427860696518,0.005867759058389107,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0
2252-jhjge,0.8532338308457711,0.7321313177936765,0,1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,5
4188-pcpig,0.5184079601990049,0.4737883683360258,0,0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,4
6000-apylu,0.6223880597014925,0.08011770136164321,1,1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,0
7105-benqf,0.46368159203980097,0.10754096468959151,0,1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,1
7721-dvekz,0.013930348258706454,9.808446803600233e-05,0,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
3566-vvorz,0.2751243781094527,0.0562139395338103,0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
9507-hsmmz,0.01741293532338306,0.13049273021001617,0,1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,4
2480-sqiob,0.2641791044776119,0.017407108239095314,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0
0947-idhrq,0.617412935323383,0.058608354488806844,1,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,0
7813-tkcvo,0.020895522388059695,0.04319755365797369,0,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,1
0128-mkwsg,0.2741293532338308,0.13018693745672744,0,0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,2
3672-yitqd,0.6552238805970149,0.346503577198246,1,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,2
4350-ztlpi,0.9024875621890548,0.6576736672051696,0,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,4
9048-jvyvf,0.508457711442786,0.019911147011308562,1,1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,0
0361-hjrdx,0.45870646766169143,0.5216708977613663,0,0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,5
5727-myate,0.7218905472636815,0.7360720055388876,0,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,5
3823-kynqy,0.06666666666666665,0.03018693745672744,0,1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,0
8988-ecpjr,0.6104477611940298,0.3115047311331641,1,0,1,1,1,34,1,2,1,0,2,0,0,0,0,0,1,3,2
7570-welny,0.6611940298507463,0.6568486037387492,0,0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,5
3021-vlnrj,0.5228855721393034,0.39918647588276024,0,0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,4
3776-ektkm,0.1810945273631841,0.0020366951303946463,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,0
2080-caznm,0.8572139303482588,0.4748615278098315,0,0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,3
1028-ffnjk,0.8283582089552238,0.3345084237249019,0,1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,2
6907-flber,0.35870646766169145,0.004096468959150703,0,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,0
3001-unbtl,0.8527363184079603,0.3399492268636049,0,1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,2
5982-psmkw,0.7248756218905472,0.2515001153934918,0,0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,1
3507-gasnp,0.01691542288557213,0.1351373182552504,0,1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,4
7096-znbzi,0.081592039800995,0.2187514424186476,0,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,5
1902-xbtfb,0.7079601990049752,0.228790676205862,1,1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,1
1676-mqaoa,0.5656716417910447,0.613610662358643,0,1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,5
0786-ivlaw,0.8940298507462686,0.8331179321486268,0,0,1,0,0,66,1,2,1,0,2,2,0,2,2,1,0,0,5
7566-dsrlq,0.9144278606965174,0.9208400646203555,0,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,5
0643-oklrp,0.617910447761194,0.43930879298407566,1,0,1,1,0,47,1,2,1,2,0,0,0,0,0,0,0,2,3
7245-jmttq,0.9278606965174129,0.655948534502654,0,0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,4
6050-ijrhs,0.8781094527363184,0.8513962612508654,0,0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,5
6202-jvyeu,0.01641791044776117,0.01682437110546965,0,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,0
8591-tkmzh,0.9238805970149252,0.7542580198476806,0,1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,4
0734-oxwbt,0.5218905472636816,0.023869143780290793,0,1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,3,0
4282-acrxs,0.06567164179104479,0.10811793214862682,0,1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,3
0365-trtpy,0.7258706467661692,0.38812600969305333,0,0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,0,3
7349-almux,0.47114427860696506,0.26482806369720746,0,1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,3
9381-ndkme,0.22288557213930343,0.10552734825755827,1,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,1
6502-kugll,0.4099502487562189,0.08793561043157166,0,0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,1
1841-ysjgv,0.9124378109452737,0.9039464574198015,0,1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,5
2794-ximmo,0.41990049751243785,0.36527232864066467,1,1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,4
8382-shqeh,0.6631840796019901,0.08610085391183939,1,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,0
3511-bftjw,0.2014925373134328,0.31666282021693976,0,1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,5
7668-xcfyv,0.7393034825870646,0.1841564735748904,0,0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1
2983-zanrp,0.5502487562189055,0.01460881606277406,1,0,0,1,1,2,1,0,1,0,2,0,0,0,0,0,1,0,0
7845-urhjn,0.018905472636815884,0.015860835448880683,1,0,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,0,0
3034-zbeqn,0.16368159203980104,0.18297945995845835,1,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,3
5018-hekfo,0.062189054726368154,0.02900415416570505,0,0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,0
2923-arzlg,0.014427860696517386,0.15909012231710132,0,1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,6
3976-nldez,0.023383084577114438,0.00020770828525271167,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
2282-ygnor,0.3955223880597015,0.19798061389337643,0,0,0,0,0,29,1,0,0,2,0,2,2,0,0,1,0,1,2
5336-ufnzp,0.8875621890547264,0.8110662358642973,0,0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,5
6854-exgsf,0.4701492537313433,0.06396838218324487,0,0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,0
1241-ezfmj,0.07164179104477608,0.17537502884837294,0,1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,5
9233-psyho,0.8149253731343283,0.5124624971151627,0,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,3
5376-pcknb,0.8577114427860696,0.8585506577429033,0,1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,5
8044-bgwpi,0.0288557213930348,0.03314678052157859,0,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,0
4060-ldnlu,0.7756218905472637,0.07164781906300485,0,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,2,0
3589-ppvkw,0.2601990049751243,0.0380048465266559,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,0
8327-lzkas,0.8885572139303483,0.521013154858066,1,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,3
5887-ikkyo,0.7572139303482587,0.6398396030463881,0,1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,4
1075-bgwoh,0.8009950248756219,0.18102354027232864,1,1,1,1,0,16,1,2,1,0,0,2,0,2,2,0,1,2,1
1755-rmcxh,0.020398009950248763,0.002475190399261482,0,1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,0
0302-joivn,0.8248756218905472,0.09509577659819987,1,0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,0
3858-xhyjo,0.8706467661691543,0.48577775213477964,0,0,0,1,0,40,1,2,1,2,0,2,0,2,2,1,0,0,3
4299-simns,0.6258706467661692,0.0883510270020771,0,1,0,0,0,9,1,2,1,2,0,0,0,0,0,0,1,2,0
7025-iwfht,0.7094527363184079,0.428219478421417,0,1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,3
6261-lhrtg,0.36318407960199006,0.1601777059773829,0,0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,2
7841-fcrqd,0.3532338308457711,0.21215093468728363,0,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,2
2056-evgzl,0.8706467661691543,0.8427994461112394,0,1,0,1,1,68,1,0,1,0,2,2,2,2,2,1,0,1,5
8777-mbmts,0.8716417910447761,0.7739095315024233,0,0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,5
7753-usqyq,0.45721393034825875,0.41639741518578355,0,1,0,0,0,55,1,0,0,0,2,0,2,0,2,1,1,2,4
5366-ijeqj,0.7009950248756219,0.20109046849757675,1,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,2,1
7661-cpurm,0.691044776119403,0.19699399953842606,0,1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,1
6233-hxjmx,0.7069651741293532,0.4815774290330025,0,0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,3
5902-wblse,0.018905472636815884,0.16067389799215326,0,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,5
1981-inrfu,0.6119402985074627,0.016812831756288945,1,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,0
4971-puyqo,0.7592039800995024,0.31223171013154855,1,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,2
3239-tphpz,0.01791044776119402,0.028357950611585508,0,0,0,1,0,12,1,0,2,1,1,1,1,1,1,2,1,2,0
5115-gzdel,0.48706467661691544,0.5369143780290792,0,1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,5
3338-cvveh,0.7592039800995024,0.13325063466420495,0,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,0
8485-gjcdn,0.5054726368159204,0.03458342949457651,1,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,0
2615-yvmyx,0.8880597014925372,0.887924071082391,0,1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,5
2851-sterv,0.5447761194029851,0.28299676898222936,0,1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,2
4393-geadv,0.9601990049751244,0.9027809831525503,0,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,5
8486-ayeqh,0.5751243781094527,0.25490422340180013,0,0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,2
1527-sxdpn,0.7761194029850746,0.5736729748442188,1,1,0,1,1,52,1,2,1,0,0,2,2,0,2,2,1,0,4
6029-wtipc,0.8243781094527362,0.42986960535425806,1,1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,3
8634-cilsz,0.8601990049751244,0.831012000923148,1,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,5
5419-jkznq,0.5935323383084578,0.2691726286637433,0,1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,2
2495-kznfb,0.7203980099502488,0.34281098546042,0,0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,2
1409-phxtf,0.9174129353233832,0.6991633971843988,0,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,4
4560-wqaqw,0.5019900497512438,0.46759173782598656,0,0,0,0,0,59,1,2,0,2,0,0,2,0,2,1,0,0,4
9591-yvteb,0.2646766169154229,0.2838968382183245,0,1,1,0,0,55,0,1,0,2,2,0,0,2,0,0,1,2,4
9309-bzgnt,0.11492537313432838,0.24411493191783987,0,1,1,1,0,69,0,1,0,0,0,2,0,0,0,1,1,1,5
4274-drsqt,0.7029850746268657,0.6902030925455804,0,0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,5
2027-dnkiv,0.4029850746268656,0.2520540041541657,0,1,0,1,1,37,1,0,0,2,0,2,2,0,0,1,1,3,3
8075-gxiub,0.015920398009950265,0.018964920378490655,0,1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,0
2885-hijdh,0.6830845771144279,0.7125894299561505,0,1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,5
5424-rlqlc,0.4119402985074626,0.07156127394414956,0,1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,0
6682-qjdgb,0.3681592039800995,0.24468036002769444,1,1,0,0,1,40,1,0,0,2,2,0,0,0,0,0,1,3,3
6507-dtjzv,0.4791044776119403,0.09380913916455112,0,1,0,0,1,13,1,0,0,0,0,0,0,2,2,0,0,1,1
8780-ixsts,0.7149253731343282,0.057985229633048696,1,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,0
7673-bqgku,0.018905472636815884,0.1521693976459728,0,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,5
6723-wsnty,0.8940298507462686,0.8265808908377568,0,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,5
9530-ehpoh,0.3532338308457711,0.06798984537272099,1,1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,0
2725-iwwba,0.3845771144278607,0.29324948072928686,0,1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,3
0345-hkjvm,0.7069651741293532,0.0644818832217863,1,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,0
1061-pnthc,0.908955223880597,0.6847680590814678,0,0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,4
0394-yondk,0.06865671641791044,0.20440226171243944,0,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,5
6574-mcoeh,0.6059701492537314,0.28993768751442417,0,0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,2
7399-qhbjs,0.48258706467661694,0.5471382414031849,0,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,5
3049-solay,0.7656716417910447,0.03162358642972537,1,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,0
0997-ytlny,0.3039800995024875,0.107875605815832,0,0,0,0,1,19,1,0,0,0,0,0,2,0,0,0,0,3,1
3317-hrtnn,0.27313432835820894,0.020678513731825526,1,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,0
9479-hynyl,0.6213930348258706,0.6561562427879067,0,0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,5
3235-etoob,0.5597014925373134,0.0682090930071544,1,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,0
9708-kfdby,0.02288557213930348,0.00020193861066235838,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,0
8058-intph,0.6109452736318408,0.007021693976459729,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0
3642-gktct,0.9636815920398009,0.8048522963304869,0,0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,5
0774-rmnuw,0.41243781094527365,0.47355758135241166,0,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,0,5
1334-pdukm,0.6786069651741293,0.6628375259635356,0,0,0,1,0,68,1,2,1,0,2,2,0,0,0,1,0,1,5
0756-mpzrl,0.15373134328358212,0.17528848372951766,0,1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,3
2242-mfotg,0.6154228855721392,0.298234479575352,0,1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,2
2927-cvult,0.8537313432835821,0.6401569351488575,0,0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,4
2144-bfdso,0.9004975124378108,0.6246365105008077,0,0,1,1,0,50,1,2,1,2,2,2,0,2,2,0,0,0,4
8745-pvesg,0.227363184079602,0.2584179552273252,0,0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,4
7647-gyykx,0.020895522388059695,0.12388068312947151,0,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,4
5647-fxotp,0.8721393034825872,0.7364931917839834,0,0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,4
5569-ouicf,0.8263681592039801,0.3223401800138472,1,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,2
8821-xnhvz,0.6149253731343283,0.007067851373182552,1,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,0
2082-ojvtk,0.7059701492537314,0.30920263097161316,1,1,0,1,1,29,1,2,1,0,0,2,0,0,2,0,1,2,2
9700-ispup,0.4701492537313433,0.06901684744980384,0,0,0,1,1,10,1,0,0,0,2,0,2,0,2,0,1,2,0
9839-etqoe,0.2208955223880597,0.21856104315716593,0,1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,3
6078-vesfr,0.5194029850746269,0.09581121624740366,0,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,1
9027-tmatr,0.6024875621890546,0.3971267020540042,0,0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,3
5940-nfxkv,0.6507462686567165,0.1669686129702285,1,1,0,1,1,19,1,2,1,0,0,0,0,0,2,0,1,2,1
1941-hosam,0.7149253731343282,0.008227555965843524,0,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0
9110-hsgtv,0.6388059701492538,0.6388760673897992,0,0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,5
0704-vcumb,0.019900497512437804,0.14539579967689822,0,0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,5
6171-ztvyb,0.4776119402985074,0.33331987075928915,0,1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,3
8053-wwdro,0.01243781094527363,0.014712670205400416,1,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,0
9564-kclhr,0.32835820895522383,0.003744518809139164,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,0
1935-imvbb,0.7109452736318408,0.5693687975998154,0,1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,4
2535-pbcgc,0.46069651741293527,0.5176667435956611,0,0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,5
2082-ceflt,0.2721393034825871,0.003092545580429264,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0
1470-psxnm,0.7502487562189055,0.5194264943457189,0,1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,4
1213-ngcun,0.3124378109452736,0.028681052388645285,1,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,0
2498-xldzr,0.5507462686567164,0.265180013847219,0,0,0,1,1,32,1,0,0,2,2,2,2,0,2,2,0,3,2
9866-occke,0.9104477611940299,0.9296734364181861,0,0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,5
5338-yhwyt,0.4298507462686567,0.2635068082160166,0,1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,3
7718-upskj,0.8771144278606965,0.8346526655896607,0,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,5
8731-wbbmb,0.6333333333333334,0.23768174474959616,0,0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,2
1448-cywkc,0.8651741293532339,0.7162012462497115,0,0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,4
7901-iidqv,0.36169154228855727,0.14117816755135013,0,1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,1
2690-dvrvk,0.02288557213930348,0.009306485114239559,0,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,0
5688-kztsn,0.01741293532338306,0.031069697669051464,1,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,1
1270-xkucc,0.014427860696517386,0.0669801523194092,0,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,2
0334-zfjsr,0.47562189054726367,0.39733441033925687,0,0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,4
2894-qojrx,0.15671641791044777,0.09626125086545119,1,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,2
5747-pmbsq,0.7388059701492538,0.10561966305100394,1,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,0
5583-ejxrd,0.3562189054726368,0.2719132240941611,0,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,3
4565-evzmj,0.4044776119402985,0.32243826448188323,0,0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,3
3143-jqegi,0.6975124378109452,0.13893376413570274,1,0,0,1,1,13,1,0,1,0,0,0,0,2,2,0,0,2,1
6386-szzkh,0.8925373134328359,0.6086314331871683,1,0,0,1,1,49,1,2,1,0,2,2,2,2,2,2,1,0,4
3327-ybakm,0.782587064676617,0.7264654973459498,0,0,0,1,0,64,1,0,1,2,0,0,2,2,2,1,1,3,5
9441-qhevc,0.008457711442786064,3.4618047542118394e-05,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
6705-lnmdd,0.31592039800995025,0.11357604431110085,0,1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,1
2580-asvvy,0.27014925373134324,0.18166397415185784,0,0,0,1,0,37,0,1,0,2,0,0,2,2,0,2,0,2,3
3370-gqeal,0.6686567164179105,0.2874624971151627,0,1,0,1,1,30,1,2,1,0,0,0,0,2,0,0,0,2,2
5032-uspkf,0.6552238805970149,0.36566466651280866,0,0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,3
2982-ihmft,0.5592039800995025,0.006421647819063005,1,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,0
3521-syvor,0.4626865671641791,0.2684514193399492,1,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,3
4254-qpede,0.4776119402985074,0.3821024694207247,0,0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,4
6283-gitpx,0.5835820895522389,0.635114239556889,0,1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,5
9526-jawyf,0.7119402985074627,0.2673090237710593,1,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,2
0771-chwsk,0.5606965174129352,0.5515347334410339,0,1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,5
9788-hngut,0.9820895522388059,0.9895684283406415,0,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,5
9495-rediy,0.22288557213930343,0.10982575582737134,0,1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,2
5375-xldof,0.9562189054726368,0.8824140318486038,0,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,5
1172-viybp,0.5119402985074627,0.42317678282944843,0,1,0,1,1,53,1,2,0,2,2,0,0,0,2,2,0,0,4
5649-vukmc,0.7686567164179104,0.12651165474267254,1,0,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,3,0
6559-pdzlr,0.8,0.2905838910685437,0,1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,2
8992-obvdg,0.43184079601990044,0.15864297253634896,0,1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,1
4273-mbhya,0.707462686567164,0.00814101084698823,0,0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0
4724-wxvwf,0.7676616915422886,0.5107892914839604,0,1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,3
5701-guxdc,0.1706467661691542,0.11075467343641819,0,0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,2
1460-uzprj,0.01691542288557213,0.1430129240710824,0,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,4
6082-gljix,0.009950248756218888,0.03606623586429726,0,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,1
5143-egqfk,0.11343283582089547,0.031456265866605125,1,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,0
4919-ikaty,0.6592039800995024,0.05019039926148166,1,1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,0
2495-tthbq,0.021393034825870627,0.007610200784675745,0,0,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,0
0485-zbsln,0.06467661691542287,0.19574198015231942,0,1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,5
3810-pjuhr,0.07064676616915422,0.1957477498269098,0,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,5
9050-qlroh,0.7208955223880598,0.18214285714285716,1,1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,1
0847-hgrml,0.01741293532338306,0.14208400646203553,0,1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,5
8232-ctlko,0.4129353233830846,0.459035310408493,0,0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,5
9227-ybaxe,0.6393034825870647,0.5996192014770367,0,0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,5
6168-wfvvf,0.517910447761194,0.025005769674590353,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,0
9860-lisiz,0.020895522388059695,0.07551350103854143,0,0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,2
0112-qawrz,0.7218905472636815,0.1642510962381722,0,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,1
0877-sdmbn,0.8527363184079603,0.6485402723286406,1,0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,4
